site,date,non.salad,salad,salad.ratio,Total.meals,Product.source,Florida,FTS,Other.Source,FTS.Florida,FTS.Start,White,Black,Hispanic,Asian,Other,Asian.Other,Total,Offerd.BC,Offered.Salad,Offered.Mexican,Offered.Pizza,Offered.Sandwich,Offered.HB,Offered.Italian,Offered.Other,Mandarin,Chef ,Taco,Chicken.Chop,Fajita,Chicken.Tender,Salad.LO ,Chicken.Smacker,Total Students,Free Lunch,Reduced Lunch,Free,Reduced,Paid
Lake.Forest ,4/27/2016,413,0,0,413,2,0,1,0,1,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,4/27/2016,530,10,0.0185,540,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,4/27/2016,315,8,0.0248,323,2,0,1,0,1,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,4/27/2016,210,19,0.083,229,2,0,1,0,1,1,7.3,88.3,0,0,0,0,95.6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,4/27/2016,387,29,0.0697,416,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,4/27/2016,519,13,0.0244,532,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,673,0,0,0,0,1
Rawlings,4/27/2016,348,4,0.0114,352,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,4/27/2016,417,10,0.0234,427,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,4/27/2016,488,2,0.0041,490,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Meadowbrook,4/28/2016,284,3,0.0105,287,2,0,1,0,1,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Williams,4/28/2016,440,4,0.009,444,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,4/29/2016,280,42,0.1304,322,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,4/29/2016,217,10,0.0441,227,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,4/29/2016,201,2,0.0099,203,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,4/29/2016,579,44,0.0706,623,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Littlewood ,4/29/2016,428,9,0.0206,437,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,4/29/2016,337,1,0.003,338,2,0,1,0,1,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,4/29/2016,183,19,0.0941,202,2,0,1,0,1,1,7.3,88.3,0,0,0,0,95.6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,4/29/2016,293,5,0.0168,298,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,4/29/2016,427,10,0.0229,437,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,4/29/2016,329,7,0.0208,336,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,4/29/2016,457,10,0.0214,467,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,4/29/2016,390,1,0.0026,391,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,5/2/2016,318,6,0.0185,324,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,5/2/2016,354,10,0.0275,364,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,5/2/2016,124,13,0.0949,137,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,5/2/2016,569,77,0.1192,646,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,5/2/2016,402,1,0.0025,403,1,0,0,1,0,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,5/2/2016,493,25,0.0483,518,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,5/2/2016,274,2,0.0072,276,2,0,1,0,1,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,5/2/2016,243,5,0.0202,248,2,0,1,0,1,1,7.3,88.3,0,0,0,0,95.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,5/2/2016,384,19,0.0471,403,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,5/2/2016,513,7,0.0135,520,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Rawlings,5/2/2016,348,1,0.0029,349,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,5/2/2016,508,10,0.0193,518,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Finley,5/3/2016,268,0,0,268,1,0,0,1,0,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,5/3/2016,380,10,0.0256,390,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Idylwild ,5/3/2016,622,26,0.0401,648,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,803,575,12,0.716064757,0.01494396,0.268991283
Littlewood ,5/3/2016,502,30,0.0564,532,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,5/3/2016,355,0,0,355,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,5/3/2016,249,4,0.0158,253,1,0,0,1,0,1,7.3,88.3,0,0,0,0,95.6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,5/3/2016,353,19,0.0511,372,1,0,0,1,0,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,5/3/2016,489,8,0.0161,497,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,673,0,0,0,0,1
Rawlings,5/3/2016,358,2,0.0056,360,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,5/3/2016,511,10,0.0192,521,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,5/3/2016,411,2,0.0048,413,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,5/4/2016,320,1,0.0031,321,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,5/4/2016,382,10,0.0255,392,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,5/4/2016,190,2,0.0104,192,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,5/4/2016,622,23,0.0357,645,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,5/4/2016,412,2,0.0048,414,1,0,0,1,0,1,14.7,76.7,2.7,0,4.9,4.9,99,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,5/4/2016,491,36,0.0683,527,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,5/4/2016,310,6,0.019,316,2,0,1,0,1,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,5/4/2016,236,20,0.0781,256,2,0,1,0,1,1,7.3,88.3,0,0,0,0,95.6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,5/4/2016,380,15,0.038,395,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,5/4/2016,522,24,0.044,546,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,673,0,0,0,0,1
Rawlings,5/4/2016,346,5,0.0142,351,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,5/4/2016,509,15,0.0286,524,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,5/4/2016,441,2,0.0045,443,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,5/5/2016,206,4,0.019,210,1,0,0,1,0,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,650,246,3,0.378461538,0.004615385,0.616923077
Glen,5/5/2016,151,1,0.0066,152,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Littlewood ,5/5/2016,337,6,0.0175,343,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,5/5/2016,256,2,0.0078,258,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Finley,5/6/2016,311,33,0.0959,344,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,5/6/2016,329,9,0.0266,338,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,5/6/2016,237,2,0.0084,239,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,5/6/2016,661,12,0.0178,673,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Littlewood ,5/6/2016,544,12,0.0216,556,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,5/6/2016,401,1,0.0025,402,2,0,1,0,1,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,5/6/2016,217,20,0.0844,237,2,0,1,0,1,1,7.3,88.3,0,0,0,0,95.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,5/6/2016,380,5,0.013,385,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,5/6/2016,476,14,0.0286,490,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,5/6/2016,339,7,0.0202,346,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,5/6/2016,513,10,0.0191,523,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,5/6/2016,404,2,0.0049,406,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,5/9/2016,319,4,0.0124,323,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,5/9/2016,296,7,0.0231,303,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,5/9/2016,178,7,0.0378,185,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,5/9/2016,493,27,0.0519,520,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,5/9/2016,394,2,0.0051,396,2,0,1,0,1,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,5/9/2016,492,25,0.0484,517,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,5/9/2016,308,4,0.0128,312,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,5/9/2016,230,20,0.08,250,2,0,1,0,1,1,7.3,88.3,0,0,0,0,95.6,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,5/9/2016,369,25,0.0635,394,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,5/9/2016,509,22,0.0414,531,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,5/9/2016,337,10,0.0288,347,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,5/9/2016,509,10,0.0193,519,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,5/9/2016,356,2,0.0056,358,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Meadowbrook,5/10/2016,282,3,0.0105,285,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Finley,5/11/2016,319,1,0.0031,320,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,5/11/2016,351,10,0.0277,361,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,5/11/2016,187,2,0.0106,189,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,5/11/2016,644,20,0.0301,664,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Littlewood ,5/11/2016,492,8,0.016,500,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,5/11/2016,316,5,0.0156,321,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,5/11/2016,235,8,0.0329,243,2,0,1,0,1,1,7.3,88.3,0,0,0,0,95.6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,5/11/2016,426,26,0.0575,452,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,5/11/2016,491,15,0.0296,506,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Rawlings,5/11/2016,327,25,0.071,352,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,5/11/2016,521,5,0.0095,526,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,5/11/2016,486,4,0.0082,490,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,5/12/2016,238,114,0.3239,352,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,650,246,3,0.378461538,0.004615385,0.616923077
Foster,5/12/2016,281,80,0.2216,361,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,529,280,12,0.529300567,0.02268431,0.448015123
Glen,5/12/2016,169,2,0.0117,171,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,5/12/2016,558,83,0.1295,641,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,803,575,12,0.716064757,0.01494396,0.268991283
Littlewood ,5/12/2016,500,24,0.0458,524,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,5/12/2016,305,17,0.0528,322,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,5/12/2016,162,20,0.1099,182,1,0,0,1,0,1,7.3,88.3,0,0,0,0,95.6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,5/12/2016,385,29,0.07,414,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,609,261,11,0.428571429,0.018062397,0.553366174
Norton,5/12/2016,492,17,0.0334,509,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Rawlings,5/12/2016,342,10,0.0284,352,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,264,229,0,0.867424242,0,0.132575758
Terwilliger,5/12/2016,529,10,0.0186,539,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,680,496,11,0.729411765,0.016176471,0.254411765
Williams,5/12/2016,389,4,0.0102,393,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,628,435,3,0.692675159,0.00477707,0.302547771
Foster,5/13/2016,292,5,0.0168,297,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,5/13/2016,225,1,0.0044,226,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,5/13/2016,587,87,0.1291,674,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,5/13/2016,312,1,0.0032,313,2,0,1,0,1,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,5/13/2016,539,11,0.02,550,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
